TIRP_Representation,Size,Vertical_Support,Mean_Horizontal_Support,Mean_Mean_Duration,Prefix_Metrics_Cls0,Prefix_Metrics_Cls1,Score_vertical_support,Score_diff_vertical_support,Score_mean_squared_mmd,Score_mean_squared_vs,Binary_random#50,Binary_random#25,Binary_random#10,Binary_random#3,Binary_vertical_support#50,Binary_vertical_support#25,Binary_vertical_support#10,Binary_vertical_support#3,Binary_diff_vertical_support#50,Binary_diff_vertical_support#25,Binary_diff_vertical_support#10,Binary_diff_vertical_support#3,Binary_mean_squared_mmd#50,Binary_mean_squared_mmd#25,Binary_mean_squared_mmd#10,Binary_mean_squared_mmd#3,Binary_mean_squared_vs#50,Binary_mean_squared_vs#25,Binary_mean_squared_vs#10,Binary_mean_squared_vs#3,Binary_all
4-213_212_169_999_0_0_0_0_0_0,4,345,3.939,19.877,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_0': {'VS': 0.748, 'HS': np.float64(16.08), 'MMD': np.float64(12.693)}, '3-213_212_169_0_0_0': {'VS': 0.216, 'HS': np.float64(8.805), 'MMD': np.float64(18.004)}, '4-213_212_169_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_0': {'VS': 0.787, 'HS': np.float64(7.426), 'MMD': np.float64(12.623)}, '3-213_212_169_0_0_0': {'VS': 0.307, 'HS': np.float64(4.834), 'MMD': np.float64(17.194)}, '4-213_212_169_999_0_0_0_0_0_0': {'VS': 0.28, 'HS': np.float64(3.939), 'MMD': np.float64(19.877)}}",345,0.091,0.4,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-213_212_999_0_0_0,3,958,6.147,18.03,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_0': {'VS': 0.748, 'HS': np.float64(16.08), 'MMD': np.float64(12.693)}, '3-213_212_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_0': {'VS': 0.787, 'HS': np.float64(7.426), 'MMD': np.float64(12.623)}, '3-213_212_999_0_0_0': {'VS': 0.776, 'HS': np.float64(6.147), 'MMD': np.float64(18.03)}}",958,0.039,0.273,0.038,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4-213_212_157_999_0_0_0_0_0_0,4,291,3.625,20.198,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_0': {'VS': 0.748, 'HS': np.float64(16.08), 'MMD': np.float64(12.693)}, '3-213_212_157_0_0_0': {'VS': 0.253, 'HS': np.float64(9.617), 'MMD': np.float64(19.613)}, '4-213_212_157_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_0': {'VS': 0.787, 'HS': np.float64(7.426), 'MMD': np.float64(12.623)}, '3-213_212_157_0_0_0': {'VS': 0.259, 'HS': np.float64(4.567), 'MMD': np.float64(17.185)}, '4-213_212_157_999_0_0_0_0_0_0': {'VS': 0.236, 'HS': np.float64(3.625), 'MMD': np.float64(20.198)}}",291,0.006,2.147,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_178_999_0_0_0_0_0_0,4,407,4.098,19.715,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_0': {'VS': 0.748, 'HS': np.float64(16.08), 'MMD': np.float64(12.693)}, '3-213_212_178_0_0_0': {'VS': 0.174, 'HS': np.float64(6.502), 'MMD': np.float64(17.539)}, '4-213_212_178_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_0': {'VS': 0.787, 'HS': np.float64(7.426), 'MMD': np.float64(12.623)}, '3-213_212_178_0_0_0': {'VS': 0.36, 'HS': np.float64(4.928), 'MMD': np.float64(17.245)}, '4-213_212_178_999_0_0_0_0_0_0': {'VS': 0.33, 'HS': np.float64(4.098), 'MMD': np.float64(19.715)}}",407,0.186,0.211,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_215_999_0_0_0_0_0_0,4,247,5.243,20.468,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_0': {'VS': 0.748, 'HS': np.float64(16.08), 'MMD': np.float64(12.693)}, '3-213_212_215_0_0_0': {'VS': 0.237, 'HS': np.float64(16.875), 'MMD': np.float64(17.166)}, '4-213_212_215_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_0': {'VS': 0.787, 'HS': np.float64(7.426), 'MMD': np.float64(12.623)}, '3-213_212_215_0_0_0': {'VS': 0.233, 'HS': np.float64(6.502), 'MMD': np.float64(16.011)}, '4-213_212_215_999_0_0_0_0_0_0': {'VS': 0.2, 'HS': np.float64(5.243), 'MMD': np.float64(20.468)}}",247,-0.004,0.626,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_193_999_1_0_0_0_0_0,4,328,2.768,18.986,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_193_1_0_0': {'VS': 0.291, 'HS': np.float64(5.994), 'MMD': np.float64(18.317)}, '4-213_212_193_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_193_1_0_0': {'VS': 0.284, 'HS': np.float64(3.239), 'MMD': np.float64(14.85)}, '4-213_212_193_999_1_0_0_0_0_0': {'VS': 0.266, 'HS': np.float64(2.768), 'MMD': np.float64(18.986)}}",328,-0.007,4.221,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_214_999_1_0_0_0_0_0,4,366,4.281,18.622,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_214_1_0_0': {'VS': 0.315, 'HS': np.float64(9.945), 'MMD': np.float64(20.319)}, '4-213_212_214_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_214_1_0_0': {'VS': 0.319, 'HS': np.float64(4.848), 'MMD': np.float64(15.491)}, '4-213_212_214_999_1_0_0_0_0_0': {'VS': 0.297, 'HS': np.float64(4.281), 'MMD': np.float64(18.622)}}",366,0.004,7.984,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_202_999_1_0_0_0_0_0,4,498,2.741,18.741,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_202_1_0_0': {'VS': 0.453, 'HS': np.float64(6.93), 'MMD': np.float64(17.414)}, '4-213_212_202_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_202_1_0_0': {'VS': 0.435, 'HS': np.float64(3.177), 'MMD': np.float64(14.445)}, '4-213_212_202_999_1_0_0_0_0_0': {'VS': 0.404, 'HS': np.float64(2.741), 'MMD': np.float64(18.741)}}",498,-0.018,3.152,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-213_212_225_172_999_1_0_0_0_0_0_0_0_0_0,5,251,2.988,20.401,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_225_1_0_0': {'VS': 0.224, 'HS': np.float64(4.709), 'MMD': np.float64(10.912)}, '4-213_212_225_172_1_0_0_0_0_0': {'VS': 0.073, 'HS': np.float64(4.324), 'MMD': np.float64(18.371)}, '5-213_212_225_172_999_1_0_0_0_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_225_1_0_0': {'VS': 0.465, 'HS': np.float64(4.303), 'MMD': np.float64(12.54)}, '4-213_212_225_172_1_0_0_0_0_0': {'VS': 0.231, 'HS': np.float64(3.414), 'MMD': np.float64(17.722)}, '5-213_212_225_172_999_1_0_0_0_0_0_0_0_0_0': {'VS': 0.203, 'HS': np.float64(2.988), 'MMD': np.float64(20.401)}}",251,0.158,0.928,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_225_999_1_0_0_0_0_0,4,528,3.786,18.931,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_225_1_0_0': {'VS': 0.224, 'HS': np.float64(4.709), 'MMD': np.float64(10.912)}, '4-213_212_225_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_225_1_0_0': {'VS': 0.465, 'HS': np.float64(4.303), 'MMD': np.float64(12.54)}, '4-213_212_225_999_1_0_0_0_0_0': {'VS': 0.428, 'HS': np.float64(3.786), 'MMD': np.float64(18.931)}}",528,0.241,1.097,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_220_999_1_0_0_0_0_0,4,433,3.143,18.581,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_220_1_0_0': {'VS': 0.345, 'HS': np.float64(7.283), 'MMD': np.float64(16.378)}, '4-213_212_220_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_220_1_0_0': {'VS': 0.378, 'HS': np.float64(3.537), 'MMD': np.float64(14.134)}, '4-213_212_220_999_1_0_0_0_0_0': {'VS': 0.351, 'HS': np.float64(3.143), 'MMD': np.float64(18.581)}}",433,0.033,1.893,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_208_999_1_0_0_0_0_0,4,465,2.72,18.77,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_208_1_0_0': {'VS': 0.381, 'HS': np.float64(6.363), 'MMD': np.float64(17.229)}, '4-213_212_208_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_208_1_0_0': {'VS': 0.412, 'HS': np.float64(3.049), 'MMD': np.float64(14.61)}, '4-213_212_208_999_1_0_0_0_0_0': {'VS': 0.377, 'HS': np.float64(2.72), 'MMD': np.float64(18.77)}}",465,0.031,2.5,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_196_999_1_0_0_0_0_0,4,365,2.627,18.649,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_196_1_0_0': {'VS': 0.295, 'HS': np.float64(5.063), 'MMD': np.float64(14.539)}, '4-213_212_196_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_196_1_0_0': {'VS': 0.318, 'HS': np.float64(3.036), 'MMD': np.float64(13.42)}, '4-213_212_196_999_1_0_0_0_0_0': {'VS': 0.296, 'HS': np.float64(2.627), 'MMD': np.float64(18.649)}}",365,0.023,0.631,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_224_999_1_0_0_0_0_0,4,604,3.757,18.831,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_224_1_0_0': {'VS': 0.212, 'HS': np.float64(5.468), 'MMD': np.float64(13.982)}, '4-213_212_224_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_224_1_0_0': {'VS': 0.515, 'HS': np.float64(4.392), 'MMD': np.float64(14.734)}, '4-213_212_224_999_1_0_0_0_0_0': {'VS': 0.489, 'HS': np.float64(3.757), 'MMD': np.float64(18.831)}}",604,0.303,0.402,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_172_999_1_0_0_0_0_0,4,594,2.88,17.972,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_172_1_0_0': {'VS': 0.397, 'HS': np.float64(5.007), 'MMD': np.float64(14.133)}, '4-213_212_172_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_172_1_0_0': {'VS': 0.507, 'HS': np.float64(3.241), 'MMD': np.float64(13.805)}, '4-213_212_172_999_1_0_0_0_0_0': {'VS': 0.481, 'HS': np.float64(2.88), 'MMD': np.float64(17.972)}}",594,0.11,0.25,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_199_999_1_0_0_0_0_0,4,444,2.698,18.745,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_199_1_0_0': {'VS': 0.375, 'HS': np.float64(6.211), 'MMD': np.float64(18.296)}, '4-213_212_199_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_199_1_0_0': {'VS': 0.391, 'HS': np.float64(3.085), 'MMD': np.float64(14.671)}, '4-213_212_199_999_1_0_0_0_0_0': {'VS': 0.36, 'HS': np.float64(2.698), 'MMD': np.float64(18.745)}}",444,0.016,4.594,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_221_999_1_0_0_0_0_0,4,343,3.268,18.679,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_221_1_0_0': {'VS': 0.306, 'HS': np.float64(7.257), 'MMD': np.float64(14.0)}, '4-213_212_221_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_221_1_0_0': {'VS': 0.301, 'HS': np.float64(3.73), 'MMD': np.float64(13.263)}, '4-213_212_221_999_1_0_0_0_0_0': {'VS': 0.278, 'HS': np.float64(3.268), 'MMD': np.float64(18.679)}}",343,-0.005,0.395,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_169_999_1_0_0_0_0_0,4,407,2.85,17.682,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_169_1_0_0': {'VS': 0.262, 'HS': np.float64(4.797), 'MMD': np.float64(14.182)}, '4-213_212_169_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_169_1_0_0': {'VS': 0.36, 'HS': np.float64(3.128), 'MMD': np.float64(13.968)}, '4-213_212_169_999_1_0_0_0_0_0': {'VS': 0.33, 'HS': np.float64(2.85), 'MMD': np.float64(17.682)}}",407,0.098,0.229,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-213_212_999_1_0_0,3,1000,3.18,14.594,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_999_1_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_999_1_0_0': {'VS': 0.81, 'HS': np.float64(3.18), 'MMD': np.float64(14.594)}}",1000,0.026,0.321,0.031,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4-213_212_229_999_1_0_0_0_0_0,4,249,2.313,18.05,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_229_1_0_0': {'VS': 0.095, 'HS': np.float64(3.188), 'MMD': np.float64(13.231)}, '4-213_212_229_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_229_1_0_0': {'VS': 0.217, 'HS': np.float64(2.563), 'MMD': np.float64(13.622)}, '4-213_212_229_999_1_0_0_0_0_0': {'VS': 0.202, 'HS': np.float64(2.313), 'MMD': np.float64(18.05)}}",249,0.122,0.265,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_157_999_1_0_0_0_0_0,4,366,2.669,18.376,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_157_1_0_0': {'VS': 0.296, 'HS': np.float64(5.411), 'MMD': np.float64(15.724)}, '4-213_212_157_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_157_1_0_0': {'VS': 0.316, 'HS': np.float64(3.021), 'MMD': np.float64(13.953)}, '4-213_212_157_999_1_0_0_0_0_0': {'VS': 0.297, 'HS': np.float64(2.669), 'MMD': np.float64(18.376)}}",366,0.02,1.259,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_178_999_1_0_0_0_0_0,4,472,2.716,17.4,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_178_1_0_0': {'VS': 0.199, 'HS': np.float64(3.62), 'MMD': np.float64(14.176)}, '4-213_212_178_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_178_1_0_0': {'VS': 0.396, 'HS': np.float64(3.018), 'MMD': np.float64(14.139)}, '4-213_212_178_999_1_0_0_0_0_0': {'VS': 0.382, 'HS': np.float64(2.716), 'MMD': np.float64(17.4)}}",472,0.197,0.214,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_212_215_999_1_0_0_0_0_0,4,327,4.284,18.788,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_212_1': {'VS': 0.793, 'HS': np.float64(5.141), 'MMD': np.float64(4.998)}, '3-213_212_215_1_0_0': {'VS': 0.288, 'HS': np.float64(10.003), 'MMD': np.float64(13.303)}, '4-213_212_215_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_212_1': {'VS': 0.819, 'HS': np.float64(3.453), 'MMD': np.float64(5.317)}, '3-213_212_215_1_0_0': {'VS': 0.284, 'HS': np.float64(4.912), 'MMD': np.float64(12.711)}, '4-213_212_215_999_1_0_0_0_0_0': {'VS': 0.265, 'HS': np.float64(4.284), 'MMD': np.float64(18.788)}}",327,-0.004,0.331,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-213_220_999_0_0_0,3,527,3.723,17.862,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_220_0': {'VS': 0.408, 'HS': np.float64(8.17), 'MMD': np.float64(14.767)}, '3-213_220_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_220_0': {'VS': 0.454, 'HS': np.float64(4.162), 'MMD': np.float64(12.929)}, '3-213_220_999_0_0_0': {'VS': 0.427, 'HS': np.float64(3.723), 'MMD': np.float64(17.862)}}",527,0.046,1.959,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-213_208_999_0_0_0,3,576,3.186,18.09,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_208_0': {'VS': 0.455, 'HS': np.float64(7.095), 'MMD': np.float64(15.344)}, '3-213_208_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_208_0': {'VS': 0.496, 'HS': np.float64(3.603), 'MMD': np.float64(13.313)}, '3-213_208_999_0_0_0': {'VS': 0.467, 'HS': np.float64(3.186), 'MMD': np.float64(18.09)}}",576,0.041,2.333,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-213_196_999_0_0_0,3,438,3.094,17.999,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_196_0': {'VS': 0.349, 'HS': np.float64(5.736), 'MMD': np.float64(12.682)}, '3-213_196_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_196_0': {'VS': 0.382, 'HS': np.float64(3.479), 'MMD': np.float64(12.033)}, '3-213_196_999_0_0_0': {'VS': 0.355, 'HS': np.float64(3.094), 'MMD': np.float64(17.999)}}",438,0.033,0.481,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-213_224_172_999_0_0_0_0_0_0,4,285,3.474,19.928,"{'1-213_': {'VS': 0.878, 'HS': np.float64(5.658), 'MMD': np.float64(2.73)}, '2-213_224_0': {'VS': 0.275, 'HS': np.float64(5.925), 'MMD': np.float64(12.036)}, '3-213_224_172_0_0_0': {'VS': 0.089, 'HS': np.float64(5.21), 'MMD': np.float64(17.606)}, '4-213_224_172_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-213_': {'VS': 0.915, 'HS': np.float64(3.921), 'MMD': np.float64(3.465)}, '2-213_224_0': {'VS': 0.601, 'HS': np.float64(5.271), 'MMD': np.float64(13.445)}, '3-213_224_172_0_0_0': {'VS': 0.263, 'HS': np.float64(3.874), 'MMD': np.float64(17.342)}, '4-213_224_172_999_0_0_0_0_0_0': {'VS': 0.231, 'HS': np.float64(3.474), 'MMD': np.float64(19.928)}}",285,0.174,0.865,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
